DATE,TIME,TREATED WATER PRODUCTION IN m3/h,REMARKS
2021-12-24,00:00:00,2405.6,No Remarks
2021-12-25,01:00:00,2406.64,No Remarks
2021-12-25,02:00:00,2413.87,No Remarks
2021-12-25,03:00:00,2408.7,No Remarks
2021-12-25,04:00:00,2405.6,No Remarks
2021-12-25,05:00:00,2414.89,No Remarks
2021-12-25,06:00:00,2415.93,No Remarks
2021-12-25,07:00:00,2407.66,No Remarks
2021-12-25,08:00:00,2405.59,No Remarks
2021-12-25,09:00:00,2383.27,No Remarks
2021-12-25,10:00:00,2418.02,No Remarks
2021-12-25,11:00:00,2415.0,No Remarks
2021-12-25,12:00:00,3472.57,No Remarks
2021-12-25,13:00:00,3480.84,No Remarks
2021-12-25,14:00:00,3447.96,No Remarks
2021-12-25,15:00:00,3450.52,No Remarks
2021-12-25,16:00:00,3460.68,No Remarks
2021-12-25,17:00:00,3482.91,No Remarks
2021-12-25,18:00:00,3490.14,No Remarks
2021-12-25,19:00:00,2401.47,No Remarks
2021-12-25,20:00:00,2387.89,No Remarks
2021-12-25,21:00:00,2383.48,No Remarks
2021-12-25,22:00:00,2405.43,No Remarks
2021-12-25,23:00:00,2407.22,No Remarks
2021-12-25,00:00:00,2410.76,No Remarks
2021-12-26,01:00:00,2397.34,No Remarks
2021-12-26,02:00:00,1187.82,No Remarks
2021-12-26,03:00:00,1201.25,No Remarks
2021-12-26,04:00:00,1199.18,No Remarks
2021-12-26,05:00:00,1198.16,No Remarks
2021-12-26,06:00:00,2398.37,No Remarks
2021-12-26,07:00:00,3512.58,No Remarks
2021-12-26,08:00:00,3506.6,No Remarks
2021-12-26,09:00:00,3532.48,No Remarks
2021-12-26,10:00:00,3491.16,No Remarks
2021-12-26,11:00:00,3525.25,No Remarks
2021-12-26,12:00:00,3493.24,No Remarks
2021-12-26,13:00:00,3509.76,No Remarks
2021-12-26,14:00:00,3524.22,No Remarks
2021-12-26,15:00:00,3516.99,No Remarks
2021-12-26,16:00:00,2448.98,No Remarks
2021-12-26,17:00:00,2448.98,No Remarks
2021-12-26,18:00:00,2431.42,No Remarks
2021-12-26,19:00:00,2447.95,No Remarks
2021-12-26,20:00:00,2463.44,No Remarks
2021-12-26,21:00:00,2454.15,No Remarks
2021-12-26,22:00:00,2450.01,No Remarks
2021-12-26,23:00:00,2443.82,No Remarks
2021-12-26,00:00:00,2457.25,No Remarks
2021-12-27,01:00:00,2452.08,No Remarks
2021-12-27,02:00:00,2439.69,No Remarks
2021-12-27,03:00:00,2455.18,No Remarks
2021-12-27,04:00:00,2454.15,No Remarks
2021-12-27,05:00:00,2452.08,No Remarks
2021-12-27,06:00:00,2461.38,No Remarks
2021-12-27,07:00:00,2451.37,No Remarks
2021-12-27,08:00:00,2464.09,No Remarks
2021-12-27,09:00:00,2453.76,No Remarks
2021-12-27,10:00:00,2448.92,No Remarks
2021-12-27,11:00:00,1253.79,No Remarks
2021-12-27,12:00:00,1258.89,No Remarks
2021-12-27,13:00:00,1259.09,No Remarks
2021-12-27,14:00:00,1226.74,No Remarks
2021-12-27,15:00:00,3536.61,No Remarks
2021-12-27,16:00:00,3511.83,No Remarks
2021-12-27,17:00:00,3526.29,No Remarks
2021-12-27,18:00:00,3524.22,No Remarks
2021-12-27,19:00:00,3516.99,No Remarks
2021-12-27,20:00:00,3530.42,No Remarks
2021-12-27,21:00:00,3524.22,No Remarks
2021-12-27,22:00:00,2368.3,No Remarks
2021-12-27,23:00:00,2385.98,No Remarks
2021-12-27,00:00:00,2392.17,No Remarks
2021-12-28,01:00:00,2380.81,No Remarks
2021-12-28,02:00:00,2395.28,No Remarks
2021-12-28,03:00:00,2372.55,No Remarks
2021-12-28,04:00:00,2380.81,No Remarks
2021-12-28,05:00:00,3468.44,No Remarks
2021-12-28,06:00:00,3455.02,No Remarks
2021-12-28,07:00:00,3471.55,No Remarks
2021-12-28,08:00:00,3460.19,No Remarks
2021-12-28,09:00:00,3463.28,No Remarks
2021-12-28,10:00:00,3465.34,No Remarks
2021-12-28,11:00:00,3472.57,No Remarks
2021-12-28,12:00:00,3468.44,No Remarks
2021-12-28,13:00:00,3471.55,No Remarks
2021-12-28,14:00:00,3467.41,No Remarks
2021-12-28,15:00:00,2414.89,No Remarks
2021-12-28,16:00:00,2414.89,No Remarks
2021-12-28,17:00:00,2414.89,No Remarks
2021-12-28,18:00:00,2404.57,No Remarks
2021-12-28,19:00:00,2433.48,No Remarks
2021-12-28,20:00:00,2434.52,No Remarks
2021-12-28,21:00:00,2398.37,No Remarks
2021-12-28,22:00:00,2400.43,No Remarks
2021-12-28,23:00:00,2404.57,No Remarks
2021-12-28,00:00:00,2430.39,No Remarks
2021-12-29,01:00:00,2406.64,No Remarks
2021-12-29,02:00:00,2413.87,No Remarks
2021-12-29,03:00:00,2431.42,No Remarks
2021-12-29,04:00:00,2424.19,No Remarks
2021-12-29,05:00:00,2410.76,No Remarks
2021-12-29,06:00:00,2414.89,No Remarks
2021-12-29,07:00:00,2405.6,No Remarks
2021-12-29,08:00:00,2405.6,No Remarks
2021-12-29,09:00:00,2419.03,No Remarks
2021-12-29,10:00:00,2402.51,No Remarks
2021-12-29,11:00:00,2430.39,No Remarks
2021-12-29,12:00:00,2419.03,No Remarks
2021-12-29,13:00:00,2418.0,No Remarks
2021-12-29,14:00:00,2408.24,No Remarks
2021-12-29,15:00:00,2342.43,No Remarks
2021-12-29,16:00:00,2332.62,No Remarks
2021-12-29,17:00:00,2343.17,No Remarks
2021-12-29,18:00:00,2414.8,No Remarks
2021-12-29,19:00:00,2406.64,No Remarks
2021-12-29,20:00:00,2400.96,No Remarks
2021-12-29,21:00:00,2407.66,No Remarks
2021-12-29,22:00:00,0.0,No Remarks
2021-12-29,23:00:00,3518.02,No Remarks
2021-12-29,00:00:00,3522.15,No Remarks
2021-12-30,01:00:00,3487.03,No Remarks
2021-12-30,02:00:00,3532.48,No Remarks
2021-12-30,03:00:00,3516.99,No Remarks
2021-12-30,04:00:00,3433.64,No Remarks
2021-12-30,05:00:00,3518.02,No Remarks
2021-12-30,06:00:00,3479.11,No Remarks
2021-12-30,07:00:00,2437.62,No Remarks
2021-12-30,08:00:00,2431.42,No Remarks
2021-12-30,09:00:00,2419.03,No Remarks
2021-12-30,10:00:00,2440.71,No Remarks
2021-12-30,11:00:00,3527.32,No Remarks
2021-12-30,12:00:00,3530.42,No Remarks
2021-12-30,13:00:00,3509.76,No Remarks
2021-12-30,14:00:00,3518.02,No Remarks
2021-12-30,15:00:00,2459.32,No Remarks
2021-12-30,16:00:00,2452.08,No Remarks
2021-12-30,17:00:00,2446.9,No Remarks
2021-12-30,18:00:00,2456.21,No Remarks
2021-12-30,19:00:00,2432.46,No Remarks
2021-12-30,20:00:00,2439.69,No Remarks
2021-12-30,21:00:00,3496.33,No Remarks
2021-12-30,22:00:00,3518.02,No Remarks
2021-12-30,23:00:00,3509.76,No Remarks
2021-12-30,00:00:00,2392.17,No Remarks
2021-12-31,01:00:00,2388.04,No Remarks
2021-12-31,02:00:00,2389.96,No Remarks
2021-12-31,03:00:00,2395.28,No Remarks
2021-12-31,04:00:00,2397.34,No Remarks
2021-12-31,05:00:00,2379.78,No Remarks
2021-12-31,06:00:00,2380.81,No Remarks
2021-12-31,07:00:00,2388.03,No Remarks
2021-12-31,08:00:00,2377.65,No Remarks
2021-12-31,09:00:00,2391.01,No Remarks
2021-12-31,10:00:00,3407.06,No Remarks
2021-12-31,11:00:00,3468.09,No Remarks
2021-12-31,12:00:00,3445.72,No Remarks
2021-12-31,13:00:00,3472.57,No Remarks
2021-12-31,14:00:00,3488.07,No Remarks
2021-12-31,15:00:00,3468.44,No Remarks
2021-12-31,16:00:00,3465.34,No Remarks
2021-12-31,17:00:00,2418.0,No Remarks
2021-12-31,18:00:00,2424.0,No Remarks
2021-12-31,19:00:00,2417.37,No Remarks
2021-12-31,20:00:00,2419.03,No Remarks
2021-12-31,21:00:00,2397.34,No Remarks
2021-12-31,22:00:00,2391.2,No Remarks
2021-12-31,23:00:00,2411.8,No Remarks
2021-12-31,00:00:00,2413.87,No Remarks
2022-01-01,01:00:00,2414.89,No Remarks
2022-01-01,02:00:00,2416.96,No Remarks
2022-01-01,03:00:00,1192.99,No Remarks
2022-01-01,04:00:00,1209.52,No Remarks
2022-01-01,05:00:00,1188.86,No Remarks
2022-01-01,06:00:00,1196.04,No Remarks
2022-01-01,07:00:00,1201.25,No Remarks
2022-01-01,08:00:00,2466.54,No Remarks
2022-01-01,09:00:00,3509.65,No Remarks
2022-01-01,10:00:00,3508.72,No Remarks
2022-01-01,11:00:00,3534.92,No Remarks
2022-01-01,12:00:00,3525.13,No Remarks
2022-01-01,13:00:00,3510.28,No Remarks
2022-01-01,14:00:00,3518.47,No Remarks
2022-01-01,15:00:00,3529.93,No Remarks
2022-01-01,16:00:00,3521.89,No Remarks
2022-01-01,17:00:00,2432.06,No Remarks
2022-01-01,18:00:00,2451.88,No Remarks
2022-01-01,19:00:00,2442.19,No Remarks
2022-01-01,20:00:00,2449.95,No Remarks
2022-01-01,21:00:00,2454.6,No Remarks
2022-01-01,22:00:00,2446.66,No Remarks
2022-01-01,23:00:00,2447.95,No Remarks
2022-01-01,00:00:00,2464.47,No Remarks
2022-01-02,01:00:00,2445.88,No Remarks
2022-01-02,02:00:00,2463.44,No Remarks
2022-01-02,03:00:00,2462.41,No Remarks
2022-01-02,04:00:00,2452.08,No Remarks
2022-01-02,05:00:00,2460.34,No Remarks
2022-01-02,06:00:00,2463.44,No Remarks
2022-01-02,07:00:00,3522.15,No Remarks
2022-01-02,08:00:00,3521.12,No Remarks
2022-01-02,09:00:00,0.0,No Remarks
2022-01-02,10:00:00,0.0,No Remarks
2022-01-02,11:00:00,0.0,No Remarks
2022-01-02,12:00:00,0.0,No Remarks
2022-01-02,13:00:00,3525.25,No Remarks
2022-01-02,14:00:00,3545.91,No Remarks
2022-01-02,15:00:00,3515.96,No Remarks
2022-01-02,16:00:00,3527.32,No Remarks
2022-01-02,17:00:00,3533.52,No Remarks
2022-01-02,18:00:00,3533.52,No Remarks
2022-01-02,19:00:00,2473.77,No Remarks
2022-01-02,20:00:00,2455.18,No Remarks
2022-01-02,21:00:00,2447.95,No Remarks
2022-01-02,22:00:00,2473.77,No Remarks
2022-01-02,23:00:00,2447.95,No Remarks
2022-01-02,00:00:00,2478.93,No Remarks
2022-01-03,01:00:00,2438.28,No Remarks
2022-01-03,02:00:00,2461.38,No Remarks
2022-01-03,03:00:00,2433.48,No Remarks
2022-01-03,04:00:00,1257.03,No Remarks
2022-01-03,05:00:00,1247.73,No Remarks
2022-01-03,06:00:00,1246.7,No Remarks
2022-01-03,07:00:00,2428.33,No Remarks
2022-01-03,08:00:00,2454.78,No Remarks
2022-01-03,09:00:00,3529.99,No Remarks
2022-01-03,10:00:00,3538.74,No Remarks
2022-01-03,11:00:00,3526.97,No Remarks
2022-01-03,12:00:00,3525.39,No Remarks
2022-01-03,13:00:00,3556.01,No Remarks
2022-01-03,14:00:00,3508.71,No Remarks
2022-01-03,15:00:00,3568.12,No Remarks
2022-01-03,16:00:00,3534.55,No Remarks
2022-01-03,17:00:00,3510.79,No Remarks
2022-01-03,18:00:00,2405.6,No Remarks
2022-01-03,19:00:00,2392.17,No Remarks
2022-01-03,20:00:00,1184.72,No Remarks
2022-01-03,21:00:00,1191.95,No Remarks
2022-01-03,22:00:00,1179.56,No Remarks
2022-01-03,23:00:00,1172.33,No Remarks
2022-01-03,00:00:00,1172.33,No Remarks
2022-01-04,01:00:00,2381.84,No Remarks
2022-01-04,02:00:00,2398.37,No Remarks
2022-01-04,03:00:00,2412.83,No Remarks
2022-01-04,04:00:00,2394.24,No Remarks
2022-01-04,05:00:00,2388.04,No Remarks
2022-01-04,06:00:00,2408.52,No Remarks
2022-01-04,07:00:00,2396.51,No Remarks
2022-01-04,08:00:00,2347.67,No Remarks
2022-01-04,09:00:00,2400.43,No Remarks
2022-01-04,10:00:00,3535.59,No Remarks
2022-01-04,11:00:00,3529.38,No Remarks
2022-01-04,12:00:00,3541.78,No Remarks
2022-01-04,13:00:00,3542.82,No Remarks
2022-01-04,14:00:00,3539.71,No Remarks
2022-01-04,15:00:00,3521.17,No Remarks
2022-01-04,16:00:00,3538.29,No Remarks
2022-01-04,17:00:00,3549.01,No Remarks
2022-01-04,18:00:00,3539.71,No Remarks
2022-01-04,19:00:00,2454.15,No Remarks
2022-01-04,20:00:00,2459.32,No Remarks
2022-01-04,21:00:00,2461.38,No Remarks
2022-01-04,22:00:00,2463.18,No Remarks
2022-01-04,23:00:00,2446.17,No Remarks
2022-01-04,00:00:00,2482.03,No Remarks
2022-01-05,01:00:00,2465.51,No Remarks
2022-01-05,02:00:00,2460.34,No Remarks
2022-01-05,03:00:00,2467.57,No Remarks
2022-01-05,04:00:00,2455.18,No Remarks
2022-01-05,05:00:00,2464.47,No Remarks
2022-01-05,06:00:00,2462.93,No Remarks
2022-01-05,07:00:00,2459.62,No Remarks
2022-01-05,08:00:00,2439.25,No Remarks
2022-01-05,09:00:00,2457.76,No Remarks
2022-01-05,10:00:00,2458.28,No Remarks
2022-01-05,11:00:00,2472.74,No Remarks
2022-01-05,12:00:00,2463.44,No Remarks
2022-01-05,13:00:00,2475.84,No Remarks
2022-01-05,14:00:00,2471.7,No Remarks
2022-01-05,15:00:00,3545.91,No Remarks
2022-01-05,16:00:00,3530.42,No Remarks
2022-01-05,17:00:00,3552.11,No Remarks
2022-01-05,18:00:00,3541.78,No Remarks
2022-01-05,19:00:00,2446.92,No Remarks
2022-01-05,20:00:00,2446.92,No Remarks
2022-01-05,21:00:00,2439.69,No Remarks
2022-01-05,22:00:00,2448.98,No Remarks
2022-01-05,23:00:00,2428.33,No Remarks
2022-01-05,00:00:00,2434.52,No Remarks
2022-01-06,01:00:00,2439.69,No Remarks
2022-01-06,02:00:00,1179.56,No Remarks
2022-01-06,03:00:00,1160.97,No Remarks
2022-01-06,04:00:00,1175.43,No Remarks
2022-01-06,05:00:00,1163.03,No Remarks
2022-01-06,06:00:00,2398.37,No Remarks
2022-01-06,07:00:00,2380.81,No Remarks
2022-01-06,08:00:00,2392.17,No Remarks
2022-01-06,09:00:00,3510.79,No Remarks
2022-01-06,10:00:00,3525.25,No Remarks
2022-01-06,11:00:00,3542.74,No Remarks
2022-01-06,12:00:00,3551.07,No Remarks
2022-01-06,13:00:00,3558.95,No Remarks
2022-01-06,14:00:00,3543.58,No Remarks
2022-01-06,15:00:00,3543.33,No Remarks
2022-01-06,16:00:00,3551.58,No Remarks
2022-01-06,17:00:00,2467.5,No Remarks
2022-01-06,18:00:00,2463.12,No Remarks
2022-01-06,19:00:00,2459.05,No Remarks
2022-01-06,20:00:00,2471.7,No Remarks
2022-01-06,21:00:00,2463.44,No Remarks
2022-01-06,22:00:00,2470.61,No Remarks
2022-01-06,23:00:00,2460.34,No Remarks
2022-01-06,00:00:00,2460.34,No Remarks
2022-01-07,01:00:00,2467.57,No Remarks
2022-01-07,02:00:00,2462.41,No Remarks
2022-01-07,03:00:00,1211.58,No Remarks
2022-01-07,04:00:00,1192.99,No Remarks
2022-01-07,05:00:00,1196.08,No Remarks
2022-01-07,06:00:00,2379.78,No Remarks
2022-01-07,07:00:00,2374.68,No Remarks
2022-01-07,08:00:00,3507.69,No Remarks
2022-01-07,09:00:00,3518.79,No Remarks
2022-01-07,10:00:00,3530.3,No Remarks
2022-01-07,11:00:00,3527.48,No Remarks
2022-01-07,12:00:00,3515.23,No Remarks
2022-01-07,13:00:00,3520.89,No Remarks
2022-01-07,14:00:00,3523.02,No Remarks
2022-01-07,15:00:00,3524.87,No Remarks
2022-01-07,16:00:00,3525.54,No Remarks
2022-01-07,17:00:00,3522.15,No Remarks
2022-01-07,18:00:00,2427.29,No Remarks
2022-01-07,19:00:00,2440.71,No Remarks
2022-01-07,20:00:00,2447.95,No Remarks
2022-01-07,21:00:00,2434.52,No Remarks
2022-01-07,22:00:00,2454.15,No Remarks
2022-01-07,23:00:00,2438.65,No Remarks
2022-01-07,00:00:00,2450.01,No Remarks
2022-01-08,01:00:00,2434.52,No Remarks
2022-01-08,02:00:00,2443.82,No Remarks
2022-01-08,03:00:00,2439.69,No Remarks
2022-01-08,04:00:00,2442.79,No Remarks
2022-01-08,05:00:00,2447.95,No Remarks
2022-01-08,06:00:00,2449.05,No Remarks
2022-01-08,07:00:00,2438.59,No Remarks
2022-01-08,08:00:00,2436.07,No Remarks
2022-01-08,09:00:00,2444.13,No Remarks
2022-01-08,10:00:00,3517.77,No Remarks
2022-01-08,11:00:00,3527.25,No Remarks
2022-01-08,12:00:00,3512.61,No Remarks
2022-01-08,13:00:00,3530.42,No Remarks
2022-01-08,14:00:00,3530.42,No Remarks
2022-01-08,15:00:00,2460.02,No Remarks
2022-01-08,16:00:00,2474.13,No Remarks
2022-01-08,17:00:00,2464.54,No Remarks
2022-01-08,18:00:00,2491.43,No Remarks
2022-01-08,19:00:00,2461.52,No Remarks
2022-01-08,20:00:00,2468.61,No Remarks
2022-01-08,21:00:00,2461.56,No Remarks
2022-01-08,22:00:00,2439.36,No Remarks
2022-01-08,23:00:00,2463.44,No Remarks
2022-01-08,00:00:00,2448.98,No Remarks
2022-01-09,01:00:00,2452.08,No Remarks
2022-01-09,02:00:00,2459.32,No Remarks
2022-01-09,03:00:00,2461.38,No Remarks
2022-01-09,04:00:00,2453.11,No Remarks
2022-01-09,05:00:00,2469.66,No Remarks
2022-01-09,06:00:00,2459.53,No Remarks
2022-01-09,07:00:00,2469.96,No Remarks
2022-01-09,08:00:00,2469.08,No Remarks
2022-01-09,09:00:00,2464.47,No Remarks
2022-01-09,10:00:00,2448.98,No Remarks
2022-01-09,11:00:00,2458.28,No Remarks
2022-01-09,12:00:00,2439.69,No Remarks
2022-01-09,13:00:00,2461.38,No Remarks
2022-01-09,14:00:00,2476.87,No Remarks
2022-01-09,15:00:00,1246.7,No Remarks
2022-01-09,16:00:00,1238.44,No Remarks
2022-01-09,17:00:00,1241.53,No Remarks
2022-01-09,18:00:00,0.0,TWR Tank cleaning
2022-01-09,19:00:00,0.0,TWR Tank cleaning
2022-01-09,20:00:00,0.0,TWR Tank cleaning
2022-01-09,21:00:00,0.0,TWR Tank cleaning
2022-01-09,22:00:00,0.0,TWR Tank cleaning
2022-01-09,23:00:00,0.0,TWR Tank cleaning
2022-01-09,00:00:00,0.0,TWR Tank cleaning
2022-01-10,01:00:00,0.0,TWR Tank cleaning
2022-01-10,02:00:00,0.0,TWR Tank cleaning
2022-01-10,03:00:00,0.0,TWR Tank cleaning
2022-01-10,04:00:00,0.0,TWR Tank cleaning
2022-01-10,05:00:00,0.0,TWR Tank cleaning
2022-01-10,06:00:00,0.0,TWR Tank cleaning
2022-01-10,07:00:00,0.0,TWR Tank cleaning
2022-01-10,08:00:00,0.0,TWR Tank cleaning
2022-01-10,09:00:00,0.0,TWR Tank cleaning
2022-01-10,10:00:00,0.0,TWR Tank cleaning
2022-01-10,11:00:00,0.0,TWR Tank cleaning
2022-01-10,12:00:00,0.0,TWR Tank cleaning
2022-01-10,13:00:00,0.0,TWR Tank cleaning
2022-01-10,14:00:00,0.0,TWR Tank cleaning
2022-01-10,15:00:00,0.0,TWR Tank cleaning
2022-01-10,16:00:00,0.0,TWR Tank cleaning
2022-01-10,17:00:00,0.0,TWR Tank cleaning
2022-01-10,18:00:00,0.0,TWR Tank cleaning
2022-01-10,19:00:00,0.0,TWR Tank cleaning
2022-01-10,20:00:00,0.0,TWR Tank cleaning
2022-01-10,21:00:00,0.0,TWR Tank cleaning
2022-01-10,22:00:00,0.0,TWR Tank cleaning
2022-01-10,23:00:00,0.0,TWR Tank cleaning
2022-01-10,00:00:00,0.0,TWR Tank cleaning
2022-01-11,01:00:00,0.0,TWR Tank cleaning
2022-01-11,02:00:00,0.0,TWR Tank cleaning
2022-01-11,03:00:00,0.0,TWR Tank cleaning
2022-01-11,04:00:00,0.0,TWR Tank cleaning
2022-01-11,05:00:00,0.0,TWR Tank cleaning
2022-01-11,06:00:00,0.0,TWR Tank cleaning
2022-01-11,07:00:00,0.0,TWR Tank cleaning
2022-01-11,08:00:00,0.0,TWR Tank cleaning
2022-01-11,09:00:00,0.0,TWR Tank cleaning
2022-01-11,10:00:00,0.0,TWR Tank cleaning
2022-01-11,11:00:00,0.0,TWR Tank cleaning
2022-01-11,12:00:00,0.0,TWR Tank cleaning
2022-01-11,13:00:00,0.0,TWR Tank cleaning
2022-01-11,14:00:00,0.0,TWR Tank cleaning
2022-01-11,15:00:00,0.0,TWR Tank cleaning
2022-01-11,16:00:00,0.0,TWR Tank cleaning
2022-01-11,17:00:00,0.0,TWR Tank cleaning
2022-01-11,18:00:00,0.0,TWR Tank cleaning
2022-01-11,19:00:00,1190.6,No Remarks
2022-01-11,20:00:00,2429.49,No Remarks
2022-01-11,21:00:00,3484.09,No Remarks
2022-01-11,22:00:00,3454.38,No Remarks
2022-01-11,23:00:00,3484.2,No Remarks
2022-01-11,00:00:00,3465.03,No Remarks
2022-01-12,01:00:00,3467.9,No Remarks
2022-01-12,02:00:00,3457.63,No Remarks
2022-01-12,03:00:00,2396.65,No Remarks
2022-01-12,04:00:00,2387.58,No Remarks
2022-01-12,05:00:00,2389.74,No Remarks
2022-01-12,06:00:00,2387.46,No Remarks
2022-01-12,07:00:00,2401.9,No Remarks
2022-01-12,08:00:00,3486.01,No Remarks
2022-01-12,09:00:00,3480.84,No Remarks
2022-01-12,10:00:00,3486.01,No Remarks
2022-01-12,11:00:00,2418.0,No Remarks
2022-01-12,12:00:00,2416.96,No Remarks
2022-01-12,13:00:00,2421.22,No Remarks
2022-01-12,14:00:00,2446.92,No Remarks
2022-01-12,15:00:00,2410.0,No Remarks
2022-01-12,16:00:00,2426.26,No Remarks
2022-01-12,17:00:00,2415.61,No Remarks
2022-01-12,18:00:00,2418.0,No Remarks
2022-01-12,19:00:00,2417.41,No Remarks
2022-01-12,20:00:00,2417.93,No Remarks
2022-01-12,21:00:00,2428.33,No Remarks
2022-01-12,22:00:00,2416.04,No Remarks
2022-01-12,23:00:00,2418.0,No Remarks
2022-01-12,00:00:00,2408.7,No Remarks
2022-01-13,01:00:00,2403.53,No Remarks
2022-01-13,02:00:00,2405.6,No Remarks
2022-01-13,03:00:00,2402.51,No Remarks
2022-01-13,04:00:00,2422.12,No Remarks
2022-01-13,05:00:00,2405.6,No Remarks
2022-01-13,06:00:00,2421.1,No Remarks
2022-01-13,07:00:00,2414.89,No Remarks
2022-01-13,08:00:00,2408.51,No Remarks
2022-01-13,09:00:00,3482.91,No Remarks
2022-01-13,10:00:00,3476.71,No Remarks
2022-01-13,11:00:00,3474.64,No Remarks
2022-01-13,12:00:00,3496.33,No Remarks
2022-01-13,13:00:00,3497.37,No Remarks
2022-01-13,14:00:00,3481.17,No Remarks
2022-01-13,15:00:00,3488.4,No Remarks
2022-01-13,16:00:00,3478.52,No Remarks
2022-01-13,17:00:00,2405.53,No Remarks
2022-01-13,18:00:00,2398.11,No Remarks
2022-01-13,19:00:00,2375.97,No Remarks
2022-01-13,20:00:00,2400.43,No Remarks
2022-01-13,21:00:00,2372.22,No Remarks
2022-01-13,22:00:00,2374.75,No Remarks
2022-01-13,23:00:00,2377.67,No Remarks
2022-01-13,00:00:00,2390.43,No Remarks
2022-01-14,01:00:00,2376.73,No Remarks
2022-01-14,02:00:00,2391.08,No Remarks
2022-01-14,03:00:00,2388.38,No Remarks
2022-01-14,04:00:00,1155.5,No Remarks
2022-01-14,05:00:00,1148.68,No Remarks
2022-01-14,06:00:00,1175.36,No Remarks
2022-01-14,07:00:00,3519.96,No Remarks
2022-01-14,08:00:00,3498.71,No Remarks
2022-01-14,09:00:00,3502.53,No Remarks
2022-01-14,10:00:00,3495.3,No Remarks
2022-01-14,11:00:00,3544.88,No Remarks
2022-01-14,12:00:00,3536.61,No Remarks
2022-01-14,13:00:00,3535.64,No Remarks
2022-01-14,14:00:00,3536.61,No Remarks
2022-01-14,15:00:00,3518.02,No Remarks
2022-01-14,16:00:00,3502.53,No Remarks
2022-01-14,17:00:00,2458.28,No Remarks
2022-01-14,18:00:00,2455.18,No Remarks
2022-01-14,19:00:00,2450.01,No Remarks
2022-01-14,20:00:00,2455.18,No Remarks
2022-01-14,21:00:00,2443.82,No Remarks
2022-01-14,22:00:00,2447.95,No Remarks
2022-01-14,23:00:00,2451.05,No Remarks
2022-01-14,00:00:00,1235.34,No Remarks
2022-01-15,01:00:00,1238.44,No Remarks
2022-01-15,02:00:00,1238.44,No Remarks
2022-01-15,03:00:00,1246.7,No Remarks
2022-01-15,04:00:00,1243.6,No Remarks
2022-01-15,05:00:00,1243.6,No Remarks
2022-01-15,06:00:00,2412.83,No Remarks
2022-01-15,07:00:00,3511.83,No Remarks
2022-01-15,08:00:00,3500.46,No Remarks
2022-01-15,09:00:00,3514.15,No Remarks
2022-01-15,10:00:00,3510.79,No Remarks
2022-01-15,11:00:00,3518.02,No Remarks
2022-01-15,12:00:00,3521.96,No Remarks
2022-01-15,13:00:00,3535.25,No Remarks
2022-01-15,14:00:00,3523.4,No Remarks
2022-01-15,15:00:00,3512.21,No Remarks
2022-01-15,16:00:00,2458.92,No Remarks
2022-01-15,17:00:00,2451.05,No Remarks
2022-01-15,18:00:00,2453.25,No Remarks
2022-01-15,19:00:00,2448.98,No Remarks
2022-01-15,20:00:00,2459.05,No Remarks
2022-01-15,21:00:00,2448.01,No Remarks
2022-01-15,22:00:00,2443.82,No Remarks
2022-01-15,23:00:00,2447.75,No Remarks
2022-01-15,00:00:00,2441.62,No Remarks
2022-01-16,01:00:00,2442.79,No Remarks
2022-01-16,02:00:00,2439.88,No Remarks
2022-01-16,03:00:00,2441.75,No Remarks
2022-01-16,04:00:00,2443.82,No Remarks
2022-01-16,05:00:00,2436.59,No Remarks
2022-01-16,06:00:00,2443.82,No Remarks
2022-01-16,07:00:00,2447.95,No Remarks
2022-01-16,08:00:00,2436.01,No Remarks
2022-01-16,09:00:00,3513.83,No Remarks
2022-01-16,10:00:00,3513.76,No Remarks
2022-01-16,11:00:00,3509.82,No Remarks
2022-01-16,12:00:00,3509.76,No Remarks
2022-01-16,13:00:00,3504.92,No Remarks
2022-01-16,14:00:00,3498.53,No Remarks
2022-01-16,15:00:00,3510.79,No Remarks
2022-01-16,16:00:00,3521.38,No Remarks
2022-01-16,17:00:00,3515.77,No Remarks
2022-01-16,18:00:00,2435.82,No Remarks
2022-01-16,19:00:00,2429.23,No Remarks
2022-01-16,20:00:00,2432.91,No Remarks
2022-01-16,21:00:00,2430.19,No Remarks
